"Perioden";"Regio's";"Bevolking/Bevolkingssamenstelling op 1 januari/Totale bevolking (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/Jonger dan 5 jaar (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/5 tot 10 jaar (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/10 tot 15 jaar (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/15 tot 20 jaar (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/20 tot 25 jaar (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/25 tot 45 jaar (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/45 tot 65 jaar (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/65 tot 80 jaar (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/80 jaar of ouder (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen, relatief/Jonger dan 5 jaar (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen, relatief/5 tot 10 jaar (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen, relatief/10 tot 15 jaar (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen, relatief/15 tot 20 jaar (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen, relatief/20 tot 25 jaar (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen, relatief/25 tot 45 jaar (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen, relatief/45 tot 65 jaar (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen, relatief/65 tot 80 jaar (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen, relatief/80 jaar of ouder (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Demografische druk/Totale druk (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Demografische druk/Groene druk (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Demografische druk/Grijze druk (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Nederlandse achtergrond (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Met migratieachtergrond/Totaal met migratieachtergrond (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Met migratieachtergrond/Westerse migratieachtergrond (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Met migratieachtergrond/Niet-westerse migratieachtergrond/Totaal niet-westerse migratieachtergrond (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Met migratieachtergrond/Niet-westerse migratieachtergrond/Marokko (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Met migratieachtergrond/Niet-westerse migratieachtergrond/(voormalige) Nederlandse Antillen, Aruba (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Met migratieachtergrond/Niet-westerse migratieachtergrond/Suriname (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Met migratieachtergrond/Niet-westerse migratieachtergrond/Turkije (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Met migratieachtergrond/Niet-westerse migratieachtergrond/Overig niet-westerse migratieachtergrond (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond, relatief/Nederlandse achtergrond (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond, relatief/Met migratieachtergrond/Totaal met migratieachtergrond (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond, relatief/Met migratieachtergrond/Westerse migratieachtergrond (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond, relatief/Met migratieachtergrond/Niet-westerse migratieachtergrond/Totaal niet-westerse migratieachtergrond (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond, relatief/Met migratieachtergrond/Niet-westerse migratieachtergrond/Marokko (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond, relatief/Met migratieachtergrond/Niet-westerse migratieachtergrond/(voormalige) Nederlandse Antillen, Aruba (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond, relatief/Met migratieachtergrond/Niet-westerse migratieachtergrond/Suriname (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond, relatief/Met migratieachtergrond/Niet-westerse migratieachtergrond/Turkije (%)";"Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond, relatief/Met migratieachtergrond/Niet-westerse migratieachtergrond/Overig niet-westerse migratieachtergrond (%)";"Bevolking/Bevolkingsontwikkeling/Immigratie en emigratie/Immigratie (aantal)";"Bevolking/Bevolkingsontwikkeling/Immigratie en emigratie/Emigratie (aantal)";"Bevolking/Bevolkingsontwikkeling/Immigratie en emigratie/Migratiesaldo (aantal)";"Bevolking/Bevolkingsontwikkeling/Immigratie en emigratie/Migratiesaldo, relatief (per 1 000 inwoners)";"Bevolking/Particuliere huishoudens/Particuliere huishoudens/Totaal particuliere huishoudens (aantal)";"Bevolking/Particuliere huishoudens/Particuliere huishoudens/Eenpersoonshuishoudens (aantal)";"Bevolking/Particuliere huishoudens/Particuliere huishoudens/Meerpersoonshuishoudens zonder kinderen (aantal)";"Bevolking/Particuliere huishoudens/Particuliere huishoudens/Meerpersoonshuishoudens met kinderen (aantal)";"Bevolking/Particuliere huishoudens/Particuliere huishoudens, relatief/Eenpersoonshuishoudens (%)";"Bevolking/Particuliere huishoudens/Particuliere huishoudens, relatief/Meerpersoonshuishoudens zonder kinderen (%)";"Bevolking/Particuliere huishoudens/Particuliere huishoudens, relatief/Meerpersoonshuishoudens met kinderen (%)";"Bevolking/Particuliere huishoudens/Gemiddelde huishoudensgrootte (personen per 1 huishouden)";"Onderwijs/Naar woongemeente/Leerlingen/studenten/Voortgezet onderwijs (aantal)";"Onderwijs/Naar woongemeente/Leerlingen/studenten/Beroepsopleidende leerweg (aantal)";"Onderwijs/Naar woongemeente/Leerlingen/studenten/Beroepsbegeleidende leerweg (aantal)";"Onderwijs/Naar woongemeente/Leerlingen/studenten/Hoger beroepsonderwijs (aantal)";"Onderwijs/Naar woongemeente/Leerlingen/studenten/Wetenschappelijk onderwijs (aantal)";"Onderwijs/Naar woongemeente/Gediplomeerden/Voortgezet onderwijs (aantal)";"Onderwijs/Naar woongemeente/Gediplomeerden/Middelbaar beroepsonderwijs (aantal)";"Onderwijs/Naar woongemeente/Gediplomeerden/Hoger beroepsonderwijs bachelor (aantal)";"Onderwijs/Naar woongemeente/Gediplomeerden/Wo master/doctoraal (aantal)"
"2025";"Delfzijl";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Denekamp";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Deurne";33387;1546;1651;1795;1763;1884;7704;9014;6017;2013;4,6;4,9;5,4;5,3;5,6;23,1;27;18;6;79,5;36,3;43,2;;;;;;;;;;;;;;;;;;;;;;;14571;4865;4805;4901;33,4;33;33,6;2,24;;;;;;;;;
"2025";"Deventer";104301;4992;5019;5577;6068;6492;27385;28380;15416;4972;4,8;4,8;5,3;5,8;6,2;26,3;27,2;14,8;4,8;67,5;34,8;32,7;;;;;;;;;;;;;;;;;;;;;;;48940;19715;13572;15653;40,3;27,7;32;2,09;;;;;;;;;
"2025";"Didam";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Diemen";33228;1610;1634;1554;1830;3044;11064;7146;4097;1249;4,8;4,9;4,7;5,5;9,2;33,3;21,5;12,3;3,8;56,3;31,2;25,2;;;;;;;;;;;;;;;;;;;;;;;16881;7857;4226;4798;46,5;25;28,4;1,95;;;;;;;;;
"2025";"Diepenheim";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Diepenveen";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Diessen";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Diever";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Dijk en Waard";90747;4682;4955;5320;5495;5379;22459;24155;14002;4300;5,2;5,5;5,9;6,1;5,9;24,7;26,6;15,4;4,7;74,5;39,3;35,2;;;;;;;;;;;;;;;;;;;;;;;38466;12185;11509;14772;31,7;29,9;38,4;2,32;;;;;;;;;
"2025";"Dinkelland";26728;1362;1219;1279;1525;1724;5671;7334;4915;1699;5,1;4,6;4,8;5,7;6,5;21,2;27,4;18,4;6,4;81,5;36,6;44,9;;;;;;;;;;;;;;;;;;;;;;;10824;2999;3641;4184;27,7;33,6;38,7;2,43;;;;;;;;;
"2025";"Dinteloord en Prinsenland";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Dinxperlo";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Dirksland";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Dodewaard";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Doesburg";11125;405;410;492;555;542;2116;3356;2521;728;3,6;3,7;4,4;5;4,9;19;30,2;22,7;6,5;85;31;54;;;;;;;;;;;;;;;;;;;;;;;5423;2043;1818;1562;37,7;33,5;28,8;2,03;;;;;;;;;
"2025";"Doetinchem";60049;2694;2902;3125;3363;3563;14048;16666;10437;3251;4,5;4,8;5,2;5,6;5,9;23,4;27,8;17,4;5,4;75,2;35,3;39,9;;;;;;;;;;;;;;;;;;;;;;;27111;9860;8253;8998;36,4;30,4;33,2;2,16;;;;;;;;;
"2025";"Domburg";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Dongen";27495;1361;1394;1341;1391;1530;6606;7560;4751;1561;4,9;5,1;4,9;5,1;5,6;24;27,5;17,3;5,7;75,2;35;40,2;;;;;;;;;;;;;;;;;;;;;;;12145;3978;3942;4225;32,8;32,5;34,8;2,23;;;;;;;;;
"2025";"Dongeradeel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Doorn";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Dordrecht";122796;5987;5951;6616;6475;7426;33013;32524;18630;6174;4,9;4,8;5,4;5,3;6;26,9;26,5;15,2;5;68,3;34,3;34;;;;;;;;;;;;;;;;;;;;;;;57807;23817;15371;18619;41,2;26,6;32,2;2,08;;;;;;;;;
"2025";"Drechterland";20476;1007;1011;1121;1192;1197;4484;5670;3670;1124;4,9;4,9;5,5;5,8;5,8;21,9;27,7;17,9;5,5;80,4;38,2;42,2;;;;;;;;;;;;;;;;;;;;;;;8715;2631;2908;3176;30,2;33,4;36,4;2,33;;;;;;;;;
"2025";"Driebergen-Rijsenburg";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Drimmelen";28295;1283;1295;1391;1429;1522;6406;8096;5256;1617;4,5;4,6;4,9;5,1;5,4;22,6;28,6;18,6;5,7;76,6;33,7;42,9;;;;;;;;;;;;;;;;;;;;;;;12445;3849;4363;4233;30,9;35,1;34;2,23;;;;;;;;;
"2025";"Dronten";44856;2217;2231;2511;3004;3020;11084;12168;6574;2047;4,9;5;5,6;6,7;6,7;24,7;27,1;14,7;4,6;70,7;37,9;32,8;;;;;;;;;;;;;;;;;;;;;;;19491;6595;6304;6592;33,8;32,3;33,8;2,23;;;;;;;;;
"2025";"Drunen";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Druten";19748;933;915;982;1134;1084;4524;5822;3417;937;4,7;4,6;5;5,7;5,5;22,9;29,5;17,3;4,7;72,8;34,7;38,1;;;;;;;;;;;;;;;;;;;;;;;8487;2616;2812;3059;30,8;33,1;36;2,27;;;;;;;;;
"2025";"Duiveland";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Duiven";24942;1068;1097;1295;1453;1434;5248;7683;4449;1215;4,3;4,4;5,2;5,8;5,7;21;30,8;17,8;4,9;73,6;34,2;39,4;;;;;;;;;;;;;;;;;;;;;;;10925;3234;3660;4031;29,6;33,5;36,9;2,26;;;;;;;;;
"2025";"Den Dungen";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Dussen";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Dwingeloo";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Echt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Echteld";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Echt-Susteren";32269;1268;1291;1424;1496;1555;6934;9300;6845;2156;3,9;4;4,4;4,6;4,8;21,5;28,8;21,2;6,7;81,4;30,8;50,6;;;;;;;;;;;;;;;;;;;;;;;14686;4966;5170;4550;33,8;35,2;31;2,12;;;;;;;;;
"2025";"Edam-Volendam";37140;1732;1802;1920;2255;2313;8279;10362;6538;1939;4,7;4,9;5,2;6,1;6,2;22,3;27,9;17,6;5,2;77,2;36,8;40,5;;;;;;;;;;;;;;;;;;;;;;;15636;4660;4897;6079;29,8;31,3;38,9;2,36;;;;;;;;;
"2025";"Ede";124214;7242;7300;7261;7604;8204;31728;30506;18208;6161;5,8;5,9;5,8;6,1;6,6;25,5;24,6;14,7;5;76,3;41,7;34,6;;;;;;;;;;;;;;;;;;;;;;;53071;19056;15775;18240;35,9;29,7;34,4;2,3;;;;;;;;;
"2025";"Eelde";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Eemnes";9927;470;537;528;606;545;2096;2881;1724;540;4,7;5,4;5,3;6,1;5,5;21,1;29;17,4;5,4;79,8;38,8;41;;;;;;;;;;;;;;;;;;;;;;;4308;1348;1346;1614;31,3;31,2;37,5;2,28;;;;;;;;;
"2025";"Eemsdelta";44795;1911;1986;2188;2376;2415;9475;12499;8923;3022;4,3;4,4;4,9;5,3;5,4;21,2;27,9;19,9;6,7;83,7;34,7;49;;;;;;;;;;;;;;;;;;;;;;;21083;8133;6751;6199;38,6;32;29,4;2,06;;;;;;;;;
"2025";"Eemsmond";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Eersel";20389;1002;1028;1041;1016;996;4696;5577;3709;1324;4,9;5;5,1;5;4,9;23;27,4;18,2;6,5;80,9;36,3;44,7;;;;;;;;;;;;;;;;;;;;;;;8735;2735;3022;2978;31,3;34,6;34,1;2,28;;;;;;;;;
"2025";"Egmond";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Eibergen";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Eijsden";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Eijsden-Margraten";26181;1300;1331;1202;1229;1129;5534;7149;5409;1898;5;5,1;4,6;4,7;4,3;21,1;27,3;20,7;7,2;89,6;36,6;52,9;;;;;;;;;;;;;;;;;;;;;;;11551;3426;4296;3829;29,7;37,2;33,1;2,23;;;;;;;;;
"2025";"Eindhoven";249035;10934;11134;11388;14283;21705;81260;57560;29579;11192;4,4;4,5;4,6;5,7;8,7;32,6;23,1;11,9;4,5;55,1;29,7;25,4;;;;;;;;;;;;;;;;;;;;;;;130304;65371;31680;33253;50,2;24,3;25,5;1,88;;;;;;;;;
"2025";"Elburg";23903;1222;1335;1565;1475;1468;5500;6265;3798;1275;5,1;5,6;6,5;6,2;6,1;23;26,2;15,9;5,3;80,6;42,3;38,3;;;;;;;;;;;;;;;;;;;;;;;9754;2822;3192;3740;28,9;32,7;38,3;2,41;;;;;;;;;
"2025";"Elst";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Emmen";109678;4608;4880;5531;6114;6359;24344;30809;20435;6598;4,2;4,4;5;5,6;5,8;22,2;28,1;18,6;6;78,3;34,4;43,9;;;;;;;;;;;;;;;;;;;;;;;50573;18480;16025;16068;36,5;31,7;31,8;2,12;;;;;;;;;
"2025";"Enkhuizen";18847;898;903;982;1087;1014;4466;5116;3318;1063;4,8;4,8;5,2;5,8;5,4;23,7;27,1;17,6;5,6;77,9;36,5;41,3;;;;;;;;;;;;;;;;;;;;;;;8863;3520;2518;2825;39,7;28,4;31,9;2,1;;;;;;;;;
"2025";"Enschede";162317;6621;7385;8114;10401;15771;43312;40471;22670;7572;4,1;4,5;5;6,4;9,7;26,7;24,9;14;4,7;63;32,7;30,4;;;;;;;;;;;;;;;;;;;;;;;81938;39237;20347;22354;47,9;24,8;27,3;1,94;;;;;;;;;
"2025";"Epe";33469;1512;1665;1702;1774;1659;6874;9237;6614;2432;4,5;5;5,1;5,3;5;20,5;27,6;19,8;7,3;88,3;37,4;50,9;;;;;;;;;;;;;;;;;;;;;;;14569;4675;5063;4831;32,1;34,8;33,2;2,26;;;;;;;;;
"2025";"Ermelo";28131;1212;1438;1537;1637;1636;6116;7558;5097;1900;4,3;5,1;5,5;5,8;5,8;21,7;26,9;18,1;6,8;83,7;38;45,7;;;;;;;;;;;;;;;;;;;;;;;11920;4119;3860;3941;34,6;32,4;33,1;2,24;;;;;;;;;
"2025";"Esch";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Etten-Leur";45457;2100;2327;2557;2633;2404;10840;12428;7733;2435;4,6;5,1;5,6;5,8;5,3;23,8;27,3;17;5,4;77,1;37,5;39,6;;;;;;;;;;;;;;;;;;;;;;;20185;6663;6399;7123;33;31,7;35,3;2,23;;;;;;;;;
"2025";"Ferwerderadeel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Ferwerderadiel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Fijnaart en Heijningen";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Franekeradeel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"De Friese Meren";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"De Fryske Marren";52235;2374;2483;2893;3025;2720;10773;14628;9943;3396;4,5;4,8;5,5;5,8;5,2;20,6;28;19;6,5;85,8;38,3;47,4;;;;;;;;;;;;;;;;;;;;;;;22842;7483;7800;7559;32,8;34,1;33,1;2,24;;;;;;;;;
"2025";"Gaasterlân-Sleat";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Gasselte";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Geertruidenberg";21944;958;1006;1189;1216;1193;5156;6162;3818;1246;4,4;4,6;5,4;5,5;5,4;23,5;28,1;17,4;5,7;75,4;34,9;40,5;;;;;;;;;;;;;;;;;;;;;;;9833;3194;3221;3418;32,5;32,8;34,8;2,2;;;;;;;;;
"2025";"Geldermalsen";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Geldrop";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Geldrop-Mierlo";40754;1899;2020;2141;2243;2238;9662;10809;7156;2586;4,7;5;5,3;5,5;5,5;23,7;26,5;17,6;6,3;79,5;36,6;42,9;;;;;;;;;;;;;;;;;;;;;;;18527;6414;5895;6218;34,6;31,8;33,6;2,18;;;;;;;;;
"2025";"Geleen";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Gemert";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Gemert-Bakel";31541;1583;1613;1790;1740;1667;7521;8652;5433;1542;5;5,1;5,7;5,5;5,3;23,8;27,4;17,2;4,9;76,8;37,7;39,1;;;;;;;;;;;;;;;;;;;;;;;13612;4238;4503;4871;31,1;33,1;35,8;2,3;;;;;;;;;
"2025";"Gendringen";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Gendt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Genemuiden";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Gennep";17785;681;751;880;956;947;3731;5083;3611;1145;3,8;4,2;4,9;5,4;5,3;21;28,6;20,3;6,4;82,2;33,5;48,7;;;;;;;;;;;;;;;;;;;;;;;7908;2752;2638;2518;34,8;33,4;31,8;2,15;;;;;;;;;
"2025";"Giessenlanden";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Gieten";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Gilze en Rijen";28531;1378;1403;1518;1703;1695;7003;7611;4723;1497;4,8;4,9;5,3;6;5,9;24,5;26,7;16,6;5,2;74,9;36,8;38,1;;;;;;;;;;;;;;;;;;;;;;;11749;3725;3908;4116;31,7;33,3;35;2,24;;;;;;;;;
"2025";"Goedereede";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Goeree-Overflakkee";52185;2431;2670;2850;2971;2839;11742;14500;9002;3180;4,7;5,1;5,5;5,7;5,4;22,5;27,8;17,3;6,1;79,4;37,6;41,9;;;;;;;;;;;;;;;;;;;;;;;22429;7123;7802;7504;31,8;34,8;33,5;2,28;;;;;;;;;
"2025";"Goes";40120;1744;1850;2044;2117;2202;9190;11069;7176;2728;4,3;4,6;5,1;5,3;5,5;22,9;27,6;17,9;6,8;78,6;34,5;44,1;;;;;;;;;;;;;;;;;;;;;;;18830;7560;5784;5486;40,1;30,7;29,1;2,06;;;;;;;;;
"2025";"Goirle";24468;1088;1257;1510;1510;1129;5220;6619;4795;1340;4,4;5,1;6,2;6,2;4,6;21,3;27,1;19,6;5,5;88,7;41,4;47,3;;;;;;;;;;;;;;;;;;;;;;;10632;3223;3575;3834;30,3;33,6;36,1;2,27;;;;;;;;;
"2025";"Gooise Meren";61003;3443;3841;3999;3793;2444;13521;17144;8933;3885;5,6;6,3;6,6;6,2;4;22,2;28,1;14,6;6,4;84,2;45,5;38,7;;;;;;;;;;;;;;;;;;;;;;;27551;10795;6945;9811;39,2;25,2;35,6;2,19;;;;;;;;;
"2025";"Goor";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Gorinchem";38842;1925;2002;2027;2127;2340;10092;10622;5762;1945;5;5,2;5,2;5,5;6;26;27,3;14,8;5;68,5;35,1;33,4;;;;;;;;;;;;;;;;;;;;;;;17762;6886;4926;5950;38,8;27,7;33,5;2,15;;;;;;;;;
"2025";"Gorssel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Gouda";76514;3966;3817;4033;4286;4472;20454;19625;11807;4054;5,2;5;5,3;5,6;5,8;26,7;25,6;15,4;5,3;71,7;36,1;35,6;;;;;;;;;;;;;;;;;;;;;;;35577;14212;10083;11282;39,9;28,3;31,7;2,11;;;;;;;;;
"2025";"Graafstroom";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Graft-De Rijp";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Gramsbergen";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"Grave";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"'s-Graveland";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"'s-Gravendeel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2025";"'s-Gravenhage (gemeente)";568945;27361;29323;31024;33128;40449;172265;147524;67404;20467;4,8;5,2;5,5;5,8;7,1;30,3;25,9;11,8;3,6;57,9;33,5;24,4;;;;;;;;;;;;;;;;;;;;;;;285140;140675;61238;83227;49,3;21,5;29,2;1,96;;;;;;;;;
"2025";"'s-Gravenmoer";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
